classification,created_at,created_by,is_cold_storage,is_habit_forming,name
HD,2018-01-19T08:21:09.581Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Daunorubicin
HD,2018-01-19T08:21:11.185Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Immunoglobulin
HD,2018-01-19T08:21:18.694Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sodium Lauryl
HD,2018-01-19T08:21:18.696Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sodium Perborate
HD,2018-01-19T08:21:23.072Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Nicergoline
HD,2018-01-19T08:21:26.390Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Indomethacin
H1D,2018-01-19T08:21:27.623Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cefetamet Pivoxil
HD,2018-01-19T08:21:28.656Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Mercaptopurine
HD,2018-01-19T08:21:29.575Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Aspartame
HD,2018-01-19T08:21:31.445Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Methyldopa
HD,2018-01-19T08:21:35.297Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Analgin
HD,2018-01-19T08:21:43.820Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Dexlansoprazole
HD,2018-01-19T08:21:45.478Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Doxazosin
HD,2018-01-19T08:21:46.575Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lamivudine
HD,2018-01-19T08:21:47.182Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Zidovudine
HD,2018-01-19T08:21:47.186Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Nevirapine
H1D,2018-01-19T08:21:48.312Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Zopiclone
HD,2018-01-19T08:21:50.894Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ifosfamide
HD,2018-01-19T08:21:51.354Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Indinavir
HD,2018-01-19T08:21:51.602Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Nelfinavir
HD,2018-01-19T08:21:53.007Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Stavudine
HD,2018-01-19T08:21:54.075Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Iohexol
HD,2018-01-19T08:21:58.342Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lactase
"",,,false,false,Silodosin
HD,2018-01-19T08:22:05.866Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Celiprolol
HD,2018-01-19T08:22:09.075Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Aztreonam
HD,2018-01-19T08:22:13.118Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Pamidronate
HD,2018-01-19T08:22:17.202Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Topotecan
HD,2018-01-19T08:22:22.621Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lovastatin
HD,2018-01-19T08:22:23.141Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Nateglinide
"",,,false,false,Eplerenone
"",,,false,false,Glutathione
HD,2018-01-19T08:22:26.070Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Triptorelin
"",,,false,false,Levocarnitine
HD,2018-01-19T08:22:29.536Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Rupatadine Fumarate
H1D,2018-01-19T08:22:38.310Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Chlormezanone
HD,2018-01-19T08:22:41.782Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Taurine
"",,,false,false,Alfuzosin
HD,2018-01-19T08:23:06.869Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Darifenacin
NSD,2018-01-19T08:23:21.870Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Zinc Glucogonate
HD,2018-01-19T08:23:24.661Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Acetazolamide
"",,,false,false,Faropenem
HD,2018-01-19T08:23:46.424Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cabergoline
H1D,2018-01-19T08:23:48.968Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Chlorothymol
H1D,2018-01-19T08:23:48.978Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Terpineol
HD,2018-01-19T08:23:49.632Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Procarbazine
HD,2018-01-19T08:23:54.190Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Probenecid
HD,2018-01-19T08:23:54.732Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sulphasalazine
NSD,2018-01-19T08:23:57.049Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sennosides A & B (Senna)
HD,2018-01-19T08:23:57.749Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Dexchlorpheniramine Maleate
HD,2018-01-19T08:23:58.688Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Indapamide
H1D,2018-01-19T08:24:01.022Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Carisoprodol
HD,2018-01-19T08:24:02.042Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Solifenacin Succinate
HD,2018-01-19T08:24:04.469Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lefulnomide
HD,2018-01-19T08:24:07.183Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sulphur
H1D,2018-01-19T08:24:16.168Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Prothionamide
HD,2018-01-19T08:24:21.285Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Mannitol
NSD,2018-01-19T08:24:25.566Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Astemizole
HD,2018-01-19T08:24:30.349Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Drospirenone
HD,2018-01-19T08:24:34.420Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Milk Calcium
HD,2018-01-19T08:24:47.463Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Procaine Penicillin G
HD,2018-01-19T08:24:55.174Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Beta White
HD,2018-01-19T08:24:55.180Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Melanostatine
HD,2018-01-19T08:24:55.182Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tyrostat
HD,2018-01-19T08:25:03.413Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Melitane
HD,2018-01-19T08:25:03.760Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Capixyl
HD,2018-01-19T08:25:07.705Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cyclandelate
HD,2018-01-19T08:25:16.178Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,L Leucine
HD,2018-01-19T08:25:16.685Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Diosmin
HD,2018-01-19T08:25:21.305Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Dipyridamole
"",,,false,false,Xylitol
HD,2018-01-19T08:25:44.815Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Zinc Chloride
HD,2018-01-19T08:25:55.926Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Mephenesin
HD,2018-01-19T08:25:55.933Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Methyl Nicotinate
H1D,2018-01-19T08:26:17.406Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Propyphenazone
HD,2018-01-19T08:26:18.819Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Monosulfiram
HD,2018-01-19T08:26:24.194Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sultamicillin
HD,2018-01-19T08:26:24.402Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Clemastine
"",,,false,false,Baclofen
HD,2018-01-19T08:26:33.868Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Buclizine
HD,2018-01-19T08:27:13.616Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Testosterone Propionate
"",,,false,false,Lidocaine
HD,2018-01-19T08:27:30.739Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lactobacillus Acidophilus
HD,2018-01-19T08:27:42.079Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tolvaptan
HD,2018-01-19T08:27:43.506Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cefprozil
HD,2018-01-19T08:27:43.694Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Colchicine
NSD,2018-01-19T08:27:47.580Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Phytomenadione (Vitamin K1)
"",,,false,false,Salmeterol
"",,,false,false,Azathioprine
NSD,2018-01-19T08:28:29.260Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Alpha Ketoanalouge
HD,2018-01-19T08:28:45.011Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Danazol
HD,2018-01-19T08:28:55.339Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Atomoxetine
HD,2018-01-19T08:28:56.878Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cefazolin Sodium
HD,2018-01-19T08:28:58.488Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cetyl Alcohol
HD,2018-01-19T08:28:58.491Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Stearyl Alcohol
NSD,2018-01-19T08:29:01.304Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Nicotine
HD,2018-01-19T08:29:16.040Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Luteinizing Hormone (Lh)
HD,2018-01-19T08:29:20.446Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Metadoxine
"",,,false,false,Lanolin
HD,2018-01-19T08:29:27.908Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Hypertonic
HD,2018-01-19T08:29:30.223Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Calcipotriol
HD,2018-01-19T08:29:32.798Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Everolimus
HD,2018-01-19T08:29:36.297Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Caspofungin Acetate
HD,2018-01-19T08:29:38.313Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Iloperidone
HD,2018-01-19T08:29:56.097Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Candesartan
HD,2018-01-19T08:29:57.362Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tocotrienol
HD,2018-01-19T08:29:58.938Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lomefloxacin
HD,2018-01-19T08:30:09.321Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Troxerutin
HD,2018-01-19T08:30:24.473Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cilostazol
HD,2018-01-19T08:30:31.149Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Pilocarpine
HD,2018-01-19T08:30:38.860Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Captopril
"",,,false,false,Eletriptan
HD,2018-01-19T08:30:43.262Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Garcinia Combogia
HD,2018-01-19T08:30:51.791Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Natamycin
HD,2018-01-19T08:30:52.171Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Roflumilast
HD,2018-01-19T08:30:57.903Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Rizatriptan
HD,2018-01-19T08:31:17.375Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sulphonated Surfactant Blend
HD,2018-01-19T08:31:21.715Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Acamprosate
HD,2018-01-19T08:31:24.354Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Terfenadine
HD,2018-01-19T08:31:34.709Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Acitretin
HD,,,false,false,Lurasidone
HD,2018-01-19T08:31:39.004Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Opipramol
HD,2018-01-19T08:32:20.485Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Superoxide Dismutase
HD,2018-01-19T08:32:23.677Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Balsalazide
H1D,2018-01-19T08:32:34.765Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Propoxyphene
"",,,false,false,Hydroxocobalamin
HD,2018-01-19T08:32:41.163Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,L-Alpha Glyceryl Phosphoryl Choline (Alpha Gpc)
HD,2018-01-19T08:32:51.664Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Pyrantel Pamoate
H1D,2018-01-19T08:32:54.121Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Eszopiclone
HD,2018-01-19T08:32:59.545Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sirolimus
HD,2018-01-19T08:33:31.719Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ciclopiroxolamine
HD,2018-01-19T08:33:42.122Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Metolazone
HD,2018-01-19T08:33:42.991Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Modafinil
HD,2018-01-19T08:33:52.555Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ketotifen
HD,2018-01-19T08:34:07.720Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Desogestrel
HD,2018-01-19T08:34:09.506Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tegaserod
HD,2018-01-19T08:34:10.300Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Didanosine
"",,,false,false,Zaltoprofen
SXD,2018-01-19T08:34:22.597Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Methylphenidate Hydrochloride
HD,2018-01-19T08:34:41.006Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Blonanserin
HD,2018-01-19T08:34:43.791Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tetrabenazine
HD,2018-01-19T08:34:44.210Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tianeptine
HD,2018-01-19T08:34:48.752Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Mitomycin
HD,2018-01-19T08:34:51.406Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tea Tree Oil
H1D,2018-01-19T08:35:09.401Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Ertapenem Sodium
HD,2018-01-19T08:35:26.208Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Magnesium Valproate
HD,2018-01-19T08:35:35.098Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Perindopril
HD,2018-01-19T08:35:41.621Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Vincristine
HD,2018-01-19T08:35:43.653Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sevelamer
HD,2018-01-19T08:35:44.065Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lanthanum Carbonate
H1D,2018-01-19T08:35:53.804Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Naloxone
HD,2018-01-19T08:35:54.499Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Azelaic Acid
HD,2018-01-19T08:36:05.068Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Fenoverine
HD,2018-01-19T08:36:05.656Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Oxybutynin Chloride
HD,2018-01-19T08:36:06.044Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Buspirone
HD,2018-01-19T08:36:16.780Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Naftopidil
"",,,false,false,Rivastigmine
HD,2018-01-19T08:37:04.643Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Glutamic Acid
HD,2018-01-19T08:37:08.445Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Human Anti D Immunoglobulin
HD,2018-01-19T08:37:24.189Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Human Albumin
HD,2018-01-19T08:37:29.139Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Clonidine
HD,2018-01-19T08:37:33.915Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Nimodipine
HD,2018-01-19T08:37:55.423Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Teriparatide(Recombinanat Human Parathyoid)
HD,2018-01-19T08:38:00.160Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Rivaroxaban
H1D,2018-01-19T08:38:02.879Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Oxazepam
HD,2018-01-19T08:38:23.607Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sorafenib Tosylate
HD,2018-01-19T08:38:58.302Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Gestodene
HD,2018-01-19T08:39:46.825Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Piroctone Olamine
HD,2018-01-19T08:39:59.597Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Fermented
HD,2018-01-19T08:40:01.916Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Flutamide
"",,,false,false,Pidotimod
HD,2018-01-19T08:40:27.107Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Darbepoetin Alfa
HD,2018-01-19T08:40:27.696Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cinacalcet
HD,2018-01-19T08:40:32.402Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Retinol
HD,2018-01-19T08:40:42.831Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Imiquimod
H1D,2018-01-19T08:40:44.308Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Naltrexone
HD,2018-01-19T08:40:46.259Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Entacapone
"",,,false,false,Tiotropium
HD_NRX,2018-01-19T08:40:57.439Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Fentanyl
HD,2018-01-19T08:41:24.057Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Streptococcus Thermophilus
"",,,false,false,Saxagliptin
HD,2018-01-19T08:41:42.361Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Fluoroscein
HD,2018-01-19T08:41:42.858Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Benazepril
HD,2018-01-19T08:41:49.325Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Eberconazole Topical
HD,2018-01-19T08:42:00.405Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Acotiamide
HD,2018-01-19T08:42:19.335Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Poliomyelitis Vaccine
HD,2018-01-19T08:42:21.060Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Valethamate
HD,2018-01-19T08:42:32.510Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cinnamon
HD,2018-01-19T08:42:32.513Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cardamom
HD,2018-01-19T08:43:01.245Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Bosentan
HD,2018-01-19T08:43:07.499Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Pirfenidone
HD,2018-01-19T08:43:21.284Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Levobunolol
HD,2018-01-19T08:43:27.997Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Epinastine
HD,2018-01-19T08:43:33.829Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Penicillamine
HD,2018-01-19T08:44:17.771Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Abiraterone Acetate
HD,2018-01-19T08:44:53.567Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tartaric Acid
SGD,2018-01-19T08:45:42.196Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,L Asparaginase
HD,2018-01-19T08:45:46.660Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ciclesonide
HD,2018-01-19T08:45:46.956Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Meclizine
H1D,2018-01-19T08:46:40.243Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ceftizoxime
HD,2018-01-19T08:46:48.956Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tinzaparin
HD,2018-01-19T08:46:53.732Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Interferon Alfa 2B
HD,2018-01-19T08:47:36.284Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Alginic Acid
